,-90.0,-86.1702,-82.3404,-78.5106,-74.6809,-70.8511,-67.0213,-63.1915,-59.3617,-55.5319,-51.7021,-47.8723,-44.0426,-40.2128,-36.383,-32.5532,-28.7234,-24.8936,-21.0638,-17.234,-13.4043,-9.57447,-5.74468,-1.91489,1.91489,5.74468,9.57447,13.4043,17.234,21.0638,24.8936,28.7234,32.5532,36.383,40.2128,44.0426,47.8723,51.7021,55.5319,59.3617,63.1915,67.0213,70.8511,74.6809,78.5106,82.3404,86.1702,90.0
-180.0,221.187,223.223,225.849,225.96,225.478,224.259,223.041,221.968,220.939,220.283,219.674,219.227,218.465,217.443,216.167,214.835,213.253,211.698,210.307,209.119,208.005,207.153,206.316,205.516,204.953,204.768,204.922,205.325,205.528,205.571,205.451,205.196,204.859,204.524,204.234,203.956,203.628,203.186,202.799,202.688,203.184,204.466,206.028,207.121,207.487,209.289,210.563,218.317
-174.0,221.187,223.101,225.498,225.57,225.084,223.826,222.813,221.645,220.775,219.885,219.456,218.905,218.12,217.268,216.206,214.881,213.548,212.05,210.894,209.908,209.017,208.287,207.743,207.229,206.931,206.938,207.302,207.861,208.326,208.48,208.492,208.17,207.736,207.3,206.875,206.499,206.052,205.445,204.808,204.336,204.404,205.312,206.678,207.692,207.922,209.453,210.626,218.316
-168.0,221.187,222.847,225.132,225.174,224.768,223.448,222.386,221.303,220.4,219.625,219.133,218.28,217.725,217.043,215.969,214.903,213.627,212.299,211.163,210.227,209.492,208.964,208.418,208.098,208.049,208.29,208.901,209.712,210.462,210.903,210.9,210.613,210.138,209.592,209.08,208.61,208.075,207.344,206.499,205.755,205.484,206.084,207.263,208.149,208.276,209.583,210.656,218.316
-162.0,221.186,222.571,224.739,224.779,224.368,223.14,222.037,220.955,220.22,219.336,218.672,218.087,217.499,216.677,215.903,214.793,213.584,212.416,211.275,210.388,209.69,209.203,208.707,208.517,208.51,208.922,209.719,210.809,211.85,212.5,212.679,212.445,211.959,211.363,210.767,210.221,209.621,208.819,207.837,206.887,206.362,206.726,207.714,208.503,208.539,209.652,210.697,218.316
-157.0,221.189,222.286,224.319,224.349,223.805,222.939,221.77,220.748,219.967,219.179,218.508,218.004,217.395,216.223,215.695,214.685,213.645,212.503,211.492,210.603,209.892,209.206,208.812,208.639,208.594,209.116,210.039,211.334,212.677,213.64,214.035,213.92,213.431,212.756,212.067,211.41,210.734,209.87,208.801,207.714,207.025,207.188,208.005,208.697,208.688,209.66,210.702,218.317
-151.0,221.185,222.026,223.863,223.895,223.565,222.873,221.662,220.558,219.902,218.809,218.231,217.727,217.065,216.305,215.429,214.498,213.541,212.532,211.542,210.645,209.822,209.138,208.646,208.366,208.576,209.222,210.337,211.762,213.252,214.467,215.123,215.15,214.684,213.942,213.142,212.348,211.557,210.605,209.431,208.239,207.435,207.437,208.105,208.751,208.72,209.6,210.69,218.317
-145.0,221.189,221.715,223.4,223.215,223.179,222.495,221.615,220.399,219.585,218.761,218.079,217.436,216.716,216.001,215.146,214.325,213.386,212.467,211.422,210.479,209.687,209.052,208.631,208.619,208.838,209.668,210.742,212.256,213.924,215.422,216.258,216.384,215.744,214.931,214.038,213.147,212.206,211.101,209.869,208.477,207.598,207.489,208.005,208.584,208.594,209.477,210.646,218.316
-140.0,221.191,221.365,222.888,222.908,222.753,222.089,221.485,220.404,219.476,218.76,217.874,217.085,216.367,215.625,214.766,213.926,212.974,212.033,210.998,210.057,209.218,208.588,208.216,208.138,208.505,209.352,210.672,212.264,214.045,215.571,216.714,217.146,216.771,216.222,214.867,213.914,212.742,211.38,209.869,208.459,207.512,207.316,207.738,208.254,208.352,209.267,210.608,218.318
-134.0,221.188,220.977,222.333,222.343,222.218,221.806,221.192,220.273,219.317,218.504,217.663,216.791,215.926,215.067,214.169,213.276,212.236,211.114,209.971,208.903,207.965,207.27,206.889,206.875,207.448,208.527,209.863,211.698,214.502,216.019,216.586,217.396,217.186,216.748,215.743,214.523,213.117,211.504,209.746,208.215,207.145,206.865,207.222,207.71,207.91,208.988,210.54,218.317
-128.0,221.184,220.557,221.74,221.718,221.671,221.318,220.744,219.956,219.115,218.118,217.158,216.201,215.261,214.407,213.334,212.316,211.016,209.651,208.256,206.976,205.869,205.069,204.703,204.865,205.592,206.817,208.503,210.535,212.659,214.608,216.112,217.108,217.453,217.08,216.223,214.934,213.331,211.439,209.453,207.685,206.51,206.167,206.501,206.982,207.333,208.649,210.445,218.317
-122.0,221.187,220.119,221.124,220.949,221.04,220.718,220.354,219.563,218.627,217.576,216.479,215.44,214.453,213.432,212.337,210.989,209.444,207.736,205.999,204.366,203.108,202.19,201.744,202.014,203.03,204.644,206.673,208.965,211.24,213.443,215.359,216.736,217.349,217.193,216.459,215.086,213.216,211.113,208.904,206.89,205.571,205.173,205.463,206.031,206.66,208.227,210.352,218.316
-117.0,221.187,219.694,220.417,220.221,220.298,220.065,219.792,218.985,217.939,216.892,215.749,214.651,213.549,212.411,211.103,209.541,207.586,205.412,203.188,201.138,199.459,198.39,198.077,198.519,199.746,201.666,204.064,206.781,209.598,212.215,214.493,216.187,217.06,217.207,216.64,215.047,212.788,210.411,207.952,205.794,204.341,203.841,204.105,204.807,205.808,207.825,210.208,218.317
-111.0,221.187,219.282,219.657,219.383,219.495,219.192,218.902,218.194,217.155,216.143,214.902,213.785,212.487,211.134,209.57,207.708,205.36,202.743,200.046,197.557,195.556,194.254,193.86,194.457,196.075,198.206,201.023,204.2,207.493,210.675,213.438,215.573,216.646,216.942,216.37,214.576,211.906,209.243,206.581,204.262,202.68,202.122,202.413,203.368,204.798,207.301,210.05,218.317
-105.0,221.189,218.922,218.926,218.448,218.421,218.176,217.724,217.207,216.2,215.149,213.861,212.617,211.185,209.616,207.961,205.651,202.917,199.838,196.734,193.849,191.478,189.965,189.447,190.062,191.761,194.453,197.943,201.678,205.293,208.954,212.162,214.474,215.822,216.216,215.207,213.204,210.253,207.396,204.577,202.097,200.45,199.877,200.349,201.702,203.692,206.733,209.883,218.317
-100.0,221.187,218.373,218.102,217.427,217.259,216.966,216.566,215.942,215.074,213.98,212.766,211.338,209.706,208.13,206.049,203.487,200.425,196.851,193.286,190.015,187.37,185.644,185.013,185.575,187.368,190.345,194.237,198.664,203.064,207.157,210.661,213.151,214.392,214.225,212.901,210.326,207.438,204.449,201.543,199.105,197.531,197.149,197.961,199.851,202.492,206.12,209.693,218.317
-94.0,221.188,217.934,217.299,216.319,215.928,215.458,215.042,214.399,213.488,212.472,211.248,209.773,208.077,206.436,203.918,200.966,197.493,193.618,189.709,186.09,183.185,181.266,180.421,181.008,182.886,186.08,190.367,195.214,200.032,204.401,208.013,210.428,211.283,210.657,208.809,206.169,203.174,200.215,197.521,195.32,194.067,194.054,195.36,197.855,201.197,205.494,209.472,218.316
-88.0,221.187,217.501,216.392,215.136,214.351,213.766,213.146,212.48,211.57,210.64,209.318,207.869,206.189,204.248,201.601,198.325,194.406,190.107,185.759,181.767,178.568,176.468,175.535,176.049,177.904,181.125,185.593,190.641,195.633,200.139,203.699,205.898,206.463,205.612,203.589,200.933,198.033,195.301,192.965,191.166,190.342,190.785,192.638,195.813,199.89,204.847,209.247,218.316
-82.0,221.189,217.037,215.372,213.757,212.648,211.687,210.792,209.998,209.062,208.079,206.713,205.556,203.982,201.926,199.157,195.626,191.429,186.734,181.93,177.55,174.109,171.905,171.058,171.562,173.565,177.108,181.809,187.03,192.111,196.486,199.73,201.446,201.619,200.397,198.355,195.819,193.092,190.502,188.507,187.158,186.722,187.592,189.968,193.792,198.595,204.185,209.047,218.316
-77.0,221.188,216.544,214.35,212.234,210.679,209.157,207.962,206.988,205.905,204.9,204.016,202.882,201.611,199.803,197.548,194.508,190.627,186.265,181.776,177.648,174.375,172.212,171.669,172.392,174.589,178.115,182.502,187.187,191.438,194.781,196.981,197.858,197.298,195.779,193.625,191.208,188.559,186.221,184.54,183.523,183.424,184.628,187.465,191.873,197.361,203.413,208.836,218.316
-71.0,221.191,216.108,213.356,210.501,208.41,206.369,204.719,203.219,202.239,201.355,200.485,199.938,199.265,198.411,197.153,195.498,193.181,190.291,186.989,183.683,180.402,178.093,176.817,176.994,178.354,180.858,184.028,187.141,189.845,191.867,193.081,193.225,192.433,190.872,188.885,186.671,184.371,182.449,181.069,180.372,180.578,182.059,185.258,190.133,196.204,202.904,208.688,218.316
-65.0,221.189,215.709,212.343,209.037,206.02,203.334,201.149,199.397,198.126,197.274,196.478,196.445,196.377,196.464,196.375,195.977,195.064,193.463,191.261,188.598,185.391,183.027,180.762,179.505,179.463,180.36,181.717,183.201,184.669,185.964,186.818,186.961,186.472,185.353,183.907,182.291,180.64,179.214,178.095,177.725,178.233,179.929,183.368,188.604,195.163,202.326,208.626,218.315
-60.0,221.196,215.309,211.215,207.309,203.565,200.228,197.491,195.338,193.772,192.709,192.239,192.021,192.141,192.473,192.718,192.642,192.144,191.181,189.527,187.237,184.259,182.007,179.79,178.186,177.281,177.012,177.195,177.715,178.445,179.223,179.79,180.155,180.153,179.696,178.996,178.116,177.193,176.278,175.68,175.641,176.413,178.273,181.843,187.318,194.264,201.748,208.667,218.314
-54.0,221.197,215.03,210.296,205.717,201.168,197.154,193.754,191.177,189.284,187.837,187.187,186.779,186.654,186.564,186.326,185.937,185.298,184.433,183.098,181.203,178.953,176.756,174.9,173.445,172.433,171.922,171.827,172.061,172.454,172.895,173.353,173.758,174.082,174.181,174.241,174.255,174.159,173.987,173.906,174.176,175.14,177.123,180.7,186.284,193.508,201.178,208.778,218.315
-48.0,221.19,214.749,209.321,204.087,198.857,194.103,190.236,187.081,184.663,183.08,181.868,181.023,180.433,179.625,178.745,178.002,177.256,176.42,175.24,173.492,171.251,169.007,166.934,165.32,164.293,163.906,164.126,164.756,165.522,166.251,166.949,167.655,168.324,168.996,169.768,170.673,171.564,172.272,172.781,173.366,174.441,176.445,179.932,185.533,192.893,200.836,208.959,218.314
-42.0,221.192,214.475,208.562,202.655,196.697,191.295,186.662,183.249,180.478,178.328,176.844,175.459,174.069,172.646,171.429,170.309,169.5,168.803,167.796,166.158,163.734,160.978,158.201,155.91,154.494,154.132,154.724,155.978,157.455,158.838,160.124,161.419,162.746,164.142,165.726,167.502,169.329,170.958,172.174,173.117,174.279,176.184,179.516,185.011,192.437,200.664,209.192,218.313
-37.0,221.192,214.367,207.915,201.397,194.839,188.813,183.729,179.687,176.642,174.148,172.199,170.291,168.36,166.5,164.803,163.51,162.719,162.219,161.532,160.214,157.975,154.818,151.439,148.406,146.382,145.697,146.426,148.044,150.023,151.939,153.752,155.6,157.558,159.705,162.118,164.745,167.411,169.882,171.839,173.237,174.525,176.301,179.414,184.714,192.114,200.591,209.392,218.315
-31.0,221.191,214.245,207.437,200.329,193.255,186.675,181.047,176.644,173.236,170.637,168.128,165.989,163.627,161.422,159.463,157.989,157.161,156.743,156.416,155.496,153.747,150.965,147.421,143.954,141.466,140.559,141.321,143.145,145.401,147.589,149.573,151.478,153.588,156.1,159.096,162.427,165.808,168.954,171.574,173.486,174.986,176.674,179.532,184.569,191.875,200.564,209.498,218.313
-25.0,221.198,214.186,207.006,199.511,191.928,185.014,179.001,174.097,170.496,167.54,164.981,162.401,159.965,157.545,155.41,153.803,152.849,152.472,152.306,151.759,150.395,148.122,144.981,141.59,138.996,138.09,138.904,140.91,143.33,145.609,147.584,149.378,151.291,153.727,156.876,160.578,164.443,168.104,171.267,173.709,175.517,177.187,179.777,184.491,191.647,200.468,209.479,218.31
-20.0,221.191,214.202,206.879,198.993,191.049,183.795,177.398,172.299,168.431,165.214,162.397,159.743,157.244,154.819,152.652,150.931,149.846,149.405,149.271,148.88,147.704,145.647,142.965,140.045,137.673,136.714,137.346,139.091,141.401,143.698,145.871,147.925,150.018,152.444,155.523,159.26,163.308,167.274,170.871,173.784,175.945,177.659,180.002,184.379,191.32,200.256,209.383,218.315
-14.0,221.193,214.292,206.871,198.753,190.569,182.979,176.452,171.074,166.898,163.433,160.462,157.798,155.359,153.045,150.983,149.334,148.286,147.842,147.717,147.339,146.215,144.167,141.614,139.043,136.829,135.525,135.527,136.71,138.649,140.944,143.454,146.114,148.856,151.684,154.835,158.447,162.429,166.507,170.369,173.656,176.142,177.965,180.085,184.086,190.814,199.824,209.228,218.315
-8.0,221.189,214.451,207.066,198.885,190.537,182.741,175.991,170.424,165.954,162.187,158.974,156.321,153.94,151.854,150.066,148.745,148.009,147.802,147.808,147.56,146.499,144.418,141.656,138.755,136.122,134.274,133.671,134.351,136.069,138.475,141.372,144.558,147.886,151.238,154.598,158.083,161.853,165.847,169.802,173.287,176.032,177.96,179.918,183.527,190.001,199.196,209.038,218.314
-2.0,221.197,214.692,207.513,199.353,190.953,183.033,176.107,170.299,165.469,161.367,157.88,155.048,152.75,150.929,149.59,148.784,148.573,148.814,149.202,149.22,148.372,146.328,143.231,139.675,136.353,133.945,132.911,133.288,134.922,137.55,140.82,144.381,147.99,151.523,154.927,158.185,161.61,165.346,169.176,172.688,175.55,177.573,179.399,182.656,188.889,198.4,208.782,218.313
2.0,221.193,215.001,208.13,200.199,191.893,183.872,176.758,170.636,165.414,160.828,156.992,153.948,151.65,150.103,149.249,149.056,149.446,150.268,151.122,151.477,150.846,148.935,145.762,141.937,138.231,135.392,133.947,134.046,135.507,138.233,141.815,145.657,149.413,152.876,155.98,158.832,161.706,164.946,168.449,171.845,174.724,176.76,178.465,181.417,187.483,197.477,208.427,218.314
8.0,221.191,215.334,208.931,201.44,193.279,185.267,177.948,171.445,165.707,160.627,156.345,153.052,150.672,149.28,148.793,149.119,150.109,151.546,152.91,153.537,152.981,151.144,148.114,144.406,140.687,137.702,136.072,135.967,137.293,139.977,143.707,147.811,151.604,154.946,157.615,159.787,161.873,164.399,167.457,170.647,173.472,175.47,177.048,179.765,185.794,196.475,207.945,218.313
14.0,221.19,215.751,209.926,202.96,195.074,187.195,179.652,172.665,166.407,160.807,156.073,152.402,149.86,148.44,148.076,148.714,150.235,152.305,154.222,155.129,154.63,152.811,149.956,146.476,142.921,139.975,138.365,138.261,139.513,142.066,145.719,149.856,153.715,156.743,158.918,160.338,161.56,163.339,165.888,168.873,171.638,173.633,175.119,177.688,183.847,195.427,207.406,218.312
