,-90.0,-86.1702,-82.3404,-78.5106,-74.6809,-70.8511,-67.0213,-63.1915,-59.3617,-55.5319,-51.7021,-47.8723,-44.0426,-40.2128,-36.383,-32.5532,-28.7234,-24.8936,-21.0638,-17.234,-13.4043,-9.57447,-5.74468,-1.91489,1.91489,5.74468,9.57447,13.4043,17.234,21.0638,24.8936,28.7234,32.5532,36.383,40.2128,44.0426,47.8723,51.7021,55.5319,59.3617,63.1915,67.0213,70.8511,74.6809,78.5106,82.3404,86.1702,90.0
-180.0,0.0336856,0.0367521,0.0347945,0.0392532,0.0454405,0.0503544,0.0543186,0.0544727,0.0637268,0.0653011,0.0683968,0.062243,0.066049,0.0739622,0.0838979,0.078636,0.0838138,0.0860345,0.0841471,0.0858335,0.112548,0.117517,0.125875,0.143616,0.156108,0.158739,0.158508,0.150183,0.159051,0.165845,0.168377,0.171532,0.174262,0.172415,0.164273,0.151954,0.136394,0.122807,0.108789,0.0932138,0.0796995,0.0658178,0.0527633,0.0396399,0.0276519,0.0174116,0.0108672,0.00895089
-174.0,0.0336857,0.0348168,0.0356521,0.0404543,0.0474824,0.0549781,0.0521019,0.0554874,0.0572163,0.0675754,0.061897,0.0622979,0.0709625,0.0748276,0.0753884,0.0796937,0.0719628,0.0908267,0.0829318,0.0825277,0.102479,0.127232,0.132499,0.147476,0.154823,0.160626,0.158907,0.159786,0.167594,0.180909,0.172093,0.175073,0.175372,0.170869,0.166944,0.154628,0.139942,0.124459,0.108452,0.0949237,0.0803151,0.0681631,0.0555561,0.0420359,0.0292018,0.0183269,0.0113634,0.00896774
-168.0,0.0336847,0.0355492,0.0363481,0.0415835,0.0472621,0.0586363,0.0584527,0.0588518,0.0609767,0.0647333,0.0612944,0.077626,0.0765902,0.0735545,0.0818595,0.0659348,0.0668676,0.0790707,0.0855238,0.0930861,0.105104,0.113322,0.150064,0.163796,0.165526,0.168514,0.167186,0.168498,0.171638,0.172756,0.177576,0.176254,0.174423,0.171476,0.166639,0.156683,0.14201,0.127778,0.110994,0.0966377,0.0831098,0.0709837,0.0573828,0.0446641,0.030685,0.0192504,0.0120742,0.00895844
-162.0,0.0337216,0.0363394,0.0372666,0.0423791,0.0496307,0.0600375,0.0632489,0.0642626,0.0590137,0.0660449,0.0694766,0.0723241,0.0734949,0.0807786,0.0649828,0.0676611,0.074677,0.0803771,0.0985593,0.104648,0.113061,0.116523,0.150312,0.149529,0.164816,0.166546,0.17106,0.17381,0.176582,0.179961,0.179306,0.177765,0.17387,0.169264,0.164231,0.156575,0.143556,0.12881,0.113177,0.0987066,0.0853996,0.073154,0.0600092,0.046638,0.0323045,0.0202779,0.0119499,0.00896342
-157.0,0.0336573,0.0368372,0.0382005,0.0436193,0.0573754,0.0576791,0.0659083,0.0658075,0.062084,0.0641076,0.066761,0.0636342,0.0605556,0.0972335,0.0705178,0.0741374,0.0737145,0.0872668,0.0917324,0.0956655,0.0968055,0.122986,0.122957,0.115252,0.143305,0.151441,0.168142,0.175521,0.17892,0.180814,0.180314,0.177547,0.173536,0.16817,0.160674,0.153689,0.14282,0.128627,0.113085,0.0996112,0.0864772,0.0747194,0.0619629,0.0489023,0.0341062,0.0213182,0.0123664,0.00894575
-151.0,0.0337384,0.0361365,0.0393214,0.0449074,0.0534788,0.051394,0.0631866,0.0680901,0.0592539,0.0736213,0.0710432,0.0662589,0.0679761,0.0731051,0.0826557,0.0887586,0.0879408,0.0901779,0.0928978,0.0933845,0.102937,0.116835,0.131973,0.1584,0.158845,0.167281,0.169299,0.173043,0.177697,0.17971,0.178906,0.176176,0.172015,0.166645,0.158049,0.149785,0.13847,0.124823,0.111334,0.099151,0.0875053,0.0766536,0.064296,0.0499653,0.035561,0.0223236,0.0125325,0.00895818
-145.0,0.0336601,0.0362649,0.0399245,0.0522516,0.0537919,0.0551634,0.0585447,0.0700741,0.0677854,0.0693449,0.0694811,0.0678844,0.0721606,0.0716505,0.0824942,0.080298,0.0840473,0.0780534,0.0883618,0.0934963,0.0960595,0.104805,0.120247,0.116793,0.141766,0.132305,0.159033,0.161468,0.152657,0.135856,0.140841,0.143728,0.164165,0.163419,0.15519,0.143207,0.130521,0.118049,0.102053,0.0977642,0.0876428,0.0772011,0.066191,0.0521691,0.0369979,0.0232477,0.0130245,0.00896475
-140.0,0.0336097,0.036859,0.0409159,0.0468902,0.0543721,0.0594145,0.0568039,0.0652354,0.0688414,0.0645384,0.0714002,0.0748943,0.0720785,0.0712792,0.0802863,0.0793519,0.0835093,0.0777579,0.0827353,0.0824298,0.0863844,0.0905341,0.0973014,0.113383,0.127718,0.135719,0.129467,0.133653,0.127512,0.139365,0.13677,0.131638,0.135668,0.115086,0.142664,0.126967,0.119756,0.11184,0.103964,0.0955938,0.0868965,0.0776079,0.066965,0.0538415,0.0377022,0.0241852,0.0128525,0.00894145
-134.0,0.0336737,0.0378925,0.0420282,0.0481212,0.0570297,0.0575349,0.0587617,0.0639145,0.0697309,0.0688547,0.0650363,0.0672274,0.0722713,0.0774344,0.0828842,0.0776597,0.0778842,0.0772162,0.0762334,0.07373,0.0744889,0.0756545,0.0806124,0.0946783,0.0953304,0.0936451,0.115864,0.107685,0.00831883,0.029325,0.134813,0.114605,0.136133,0.117269,0.116591,0.114242,0.111414,0.105596,0.100188,0.0923107,0.0858333,0.0779018,0.0680309,0.0551247,0.0395656,0.0250032,0.0132299,0.00895553
