,-90.0,-86.1702,-82.3404,-78.5106,-74.6809,-70.8511,-67.0213,-63.1915,-59.3617,-55.5319,-51.7021,-47.8723,-44.0426,-40.2128,-36.383,-32.5532,-28.7234,-24.8936,-21.0638,-17.234,-13.4043,-9.57447,-5.74468,-1.91489,1.91489,5.74468,9.57447,13.4043,17.234,21.0638,24.8936,28.7234,32.5532,36.383,40.2128,44.0426,47.8723,51.7021,55.5319,59.3617,63.1915,67.0213,70.8511,74.6809,78.5106,82.3404,86.1702,90.0
-180.0,8.59742e-06,8.26048e-06,8.22606e-06,8.34922e-06,8.24339e-06,8.16938e-06,8.11962e-06,8.09038e-06,8.07518e-06,8.05148e-06,8.01842e-06,7.93296e-06,7.88397e-06,7.84229e-06,7.79791e-06,7.71395e-06,7.67567e-06,7.63562e-06,7.58266e-06,7.54615e-06,7.6358e-06,7.62719e-06,7.64361e-06,7.72395e-06,7.7994e-06,7.83699e-06,7.8486e-06,7.80927e-06,7.8379e-06,7.86164e-06,7.87946e-06,7.90787e-06,7.93494e-06,7.95113e-06,7.97685e-06,8.04078e-06,8.11336e-06,8.164e-06,8.16322e-06,8.13375e-06,8.12883e-06,8.17529e-06,8.23065e-06,8.1734e-06,7.82471e-06,7.50095e-06,7.35352e-06,7.35551e-06
-174.0,8.59742e-06,8.28464e-06,8.29021e-06,8.38366e-06,8.27514e-06,8.20325e-06,8.17871e-06,8.1468e-06,8.11443e-06,8.12045e-06,8.02528e-06,7.95151e-06,7.90998e-06,7.8352e-06,7.75281e-06,7.70063e-06,7.6077e-06,7.62758e-06,7.54554e-06,7.49246e-06,7.53695e-06,7.59937e-06,7.5941e-06,7.64547e-06,7.68385e-06,7.73044e-06,7.72762e-06,7.72388e-06,7.74433e-06,7.79408e-06,7.78652e-06,7.84421e-06,7.89438e-06,7.92021e-06,7.94644e-06,7.9915e-06,8.06409e-06,8.13742e-06,8.1732e-06,8.18802e-06,8.17268e-06,8.20723e-06,8.25411e-06,8.21667e-06,7.88621e-06,7.5437e-06,7.37885e-06,7.35407e-06
-168.0,8.59742e-06,8.31937e-06,8.3471e-06,8.40632e-06,8.31189e-06,8.25098e-06,8.23157e-06,8.20123e-06,8.16702e-06,8.12581e-06,8.0211e-06,8.01525e-06,7.90939e-06,7.79841e-06,7.74589e-06,7.61234e-06,7.55555e-06,7.54995e-06,7.51896e-06,7.49635e-06,7.49329e-06,7.47932e-06,7.57286e-06,7.62035e-06,7.63882e-06,7.6628e-06,7.65359e-06,7.64347e-06,7.63528e-06,7.63348e-06,7.68217e-06,7.74667e-06,7.82485e-06,7.88553e-06,7.91912e-06,7.95218e-06,8.00505e-06,8.08761e-06,8.14974e-06,8.1922e-06,8.19749e-06,8.21513e-06,8.25744e-06,8.2368e-06,7.93695e-06,7.57998e-06,7.38391e-06,7.35486e-06
-162.0,8.59764e-06,8.35394e-06,8.40056e-06,8.42088e-06,8.32567e-06,8.29796e-06,8.28961e-06,8.25686e-06,8.15118e-06,8.1184e-06,8.04136e-06,7.95288e-06,7.85356e-06,7.7814e-06,7.6398e-06,7.58222e-06,7.54712e-06,7.50936e-06,7.50768e-06,7.47733e-06,7.45685e-06,7.4244e-06,7.49335e-06,7.48026e-06,7.54402e-06,7.55648e-06,7.57011e-06,7.56036e-06,7.54416e-06,7.54217e-06,7.56122e-06,7.62643e-06,7.72018e-06,7.81485e-06,7.8826e-06,7.92578e-06,7.96887e-06,8.03555e-06,8.10899e-06,8.16927e-06,8.19036e-06,8.1967e-06,8.24506e-06,8.23727e-06,7.97702e-06,7.60692e-06,7.42436e-06,7.35444e-06
-157.0,8.59725e-06,8.38487e-06,8.44465e-06,8.42138e-06,8.34623e-06,8.31411e-06,8.32489e-06,8.26028e-06,8.14272e-06,8.06197e-06,7.97879e-06,7.86165e-06,7.74571e-06,7.7528e-06,7.6056e-06,7.54743e-06,7.48507e-06,7.46689e-06,7.42823e-06,7.39353e-06,7.35215e-06,7.38128e-06,7.35192e-06,7.30575e-06,7.40181e-06,7.42624e-06,7.48059e-06,7.48845e-06,7.47061e-06,7.45581e-06,7.46225e-06,7.50871e-06,7.60057e-06,7.71722e-06,7.82213e-06,7.89921e-06,7.95435e-06,8.01147e-06,8.07416e-06,8.1377e-06,8.16151e-06,8.16664e-06,8.21703e-06,8.22537e-06,8.00994e-06,7.63116e-06,7.43389e-06,7.35595e-06
-151.0,8.59774e-06,8.40122e-06,8.44502e-06,8.41593e-06,8.34986e-06,8.26422e-06,8.29115e-06,8.2382e-06,8.06595e-06,8.0559e-06,7.93853e-06,7.81137e-06,7.7096e-06,7.626e-06,7.56578e-06,7.50968e-06,7.44956e-06,7.40297e-06,7.36535e-06,7.32919e-06,7.31229e-06,7.31547e-06,7.3365e-06,7.40327e-06,7.40763e-06,7.4376e-06,7.42743e-06,7.41108e-06,7.3956e-06,7.38061e-06,7.38262e-06,7.4179e-06,7.49392e-06,7.60985e-06,7.74107e-06,7.85982e-06,7.94412e-06,8.00618e-06,8.06421e-06,8.11786e-06,8.1412e-06,8.14073e-06,8.18382e-06,8.20193e-06,8.03066e-06,7.65364e-06,7.45135e-06,7.35488e-06
-145.0,8.59727e-06,8.42273e-06,8.44609e-06,8.40441e-06,8.34763e-06,8.27442e-06,8.2073e-06,8.19079e-06,8.05882e-06,7.96331e-06,7.86004e-06,7.74581e-06,7.65025e-06,7.55493e-06,7.49535e-06,7.42604e-06,7.3783e-06,7.31907e-06,7.30295e-06,7.27559e-06,7.24856e-06,7.2404e-06,7.263e-06,7.23765e-06,7.3065e-06,7.25762e-06,7.31556e-06,7.28549e-06,7.22585e-06,7.16486e-06,7.2032e-06,7.26837e-06,7.39455e-06,7.51057e-06,7.64973e-06,7.79352e-06,7.91277e-06,7.999e-06,8.03832e-06,8.1171e-06,8.13185e-06,8.11177e-06,8.14879e-06,8.18052e-06,8.0452e-06,7.67028e-06,7.45249e-06,7.35432e-06
-140.0,8.59696e-06,8.44754e-06,8.43991e-06,8.39583e-06,8.33751e-06,8.28288e-06,8.13623e-06,8.0865e-06,7.99544e-06,7.87369e-06,7.79677e-06,7.69622e-06,7.58698e-06,7.49482e-06,7.43039e-06,7.36308e-06,7.31543e-06,7.25436e-06,7.22725e-06,7.18811e-06,7.16327e-06,7.13834e-06,7.12896e-06,7.16062e-06,7.1863e-06,7.18575e-06,7.12923e-06,7.10719e-06,7.0539e-06,7.08566e-06,7.10338e-06,7.15425e-06,7.26241e-06,7.3401e-06,7.54602e-06,7.69241e-06,7.85413e-06,7.9838e-06,8.07548e-06,8.12756e-06,8.1336e-06,8.09879e-06,8.1152e-06,8.15745e-06,8.04761e-06,7.68232e-06,7.47478e-06,7.35632e-06
-134.0,8.59735e-06,8.47663e-06,8.43136e-06,8.38513e-06,8.34106e-06,8.22107e-06,8.10033e-06,8.01798e-06,7.94326e-06,7.8402e-06,7.72821e-06,7.63206e-06,7.54028e-06,7.45412e-06,7.37932e-06,7.29761e-06,7.23291e-06,7.17561e-06,7.12462e-06,7.07059e-06,7.02979e-06,6.99236e-06,6.97297e-06,6.99268e-06,6.95611e-06,6.90864e-06,6.97402e-06,6.90492e-06,5.58984e-06,6.46243e-06,7.00522e-06,7.00767e-06,7.17172e-06,7.26008e-06,7.41531e-06,7.59203e-06,7.78474e-06,7.95126e-06,8.07555e-06,8.13446e-06,8.1459e-06,8.10149e-06,8.09506e-06,8.13726e-06,8.05643e-06,7.69298e-06,7.47087e-06,7.35511e-06
