,-90.0,-86.1702,-82.3404,-78.5106,-74.6809,-70.8511,-67.0213,-63.1915,-59.3617,-55.5319,-51.7021,-47.8723,-44.0426,-40.2128,-36.383,-32.5532,-28.7234,-24.8936,-21.0638,-17.234,-13.4043,-9.57447,-5.74468,-1.91489,1.91489,5.74468,9.57447,13.4043,17.234,21.0638,24.8936,28.7234,32.5532,36.383,40.2128,44.0426,47.8723,51.7021,55.5319,59.3617,63.1915,67.0213,70.8511,74.6809,78.5106,82.3404,86.1702,90.0
-180.0,0.000983965,0.00118524,0.00112597,0.00123864,0.00138605,0.00150329,0.00161781,0.00164085,0.00193894,0.00199907,0.00209042,0.00193108,0.00201762,0.00217827,0.00235419,0.00218983,0.00225494,0.00226149,0.00218877,0.00218804,0.00262828,0.00265692,0.00272511,0.00294339,0.00309899,0.00313246,0.00313622,0.00301018,0.00311977,0.00318016,0.00317254,0.00318048,0.00319406,0.00316105,0.00308277,0.00300557,0.00289898,0.00281368,0.00271221,0.00258187,0.00250943,0.00241035,0.00234222,0.00227076,0.00217474,0.00191887,0.00158696,0.00134806
-174.0,0.000983973,0.00111549,0.00113589,0.00125075,0.00141725,0.00161199,0.00151663,0.00163441,0.00171646,0.00202596,0.0018886,0.00190287,0.00210786,0.0021644,0.00213537,0.0021903,0.00199193,0.0023313,0.00214724,0.00210238,0.00242908,0.00277923,0.00279521,0.00296245,0.00303647,0.0031124,0.00309145,0.003102,0.00319714,0.00335673,0.00320392,0.00322562,0.00321111,0.00313202,0.00309782,0.00300003,0.00290987,0.00280869,0.00268192,0.00260938,0.00248593,0.00243484,0.00238157,0.00229867,0.00218314,0.00192935,0.00160876,0.00135056
-168.0,0.000983939,0.0011292,0.00113914,0.00125869,0.00137895,0.00168697,0.00167,0.00169518,0.00178275,0.00190852,0.00183649,0.00225389,0.00220315,0.00209722,0.00224626,0.00187256,0.00186757,0.00208944,0.00217738,0.00227821,0.00244086,0.00252255,0.00301933,0.00315912,0.00315108,0.00318414,0.0031676,0.00318288,0.00321218,0.00320859,0.00326207,0.00324101,0.00321103,0.00315952,0.00309427,0.00300398,0.00289519,0.00282247,0.0026968,0.00261097,0.00252489,0.00247165,0.00237012,0.00233858,0.002186,0.00193865,0.00166187,0.00134918
-162.0,0.000985055,0.00114295,0.0011481,0.0012555,0.00141622,0.00168838,0.00176818,0.00181001,0.0016836,0.00189815,0.00200658,0.00207787,0.00208666,0.00222109,0.00184853,0.00188983,0.00201328,0.00209311,0.00238479,0.00244701,0.00254015,0.00254563,0.00299186,0.00293314,0.00311776,0.00313296,0.00319424,0.00322704,0.00325109,0.00328082,0.00326654,0.00325651,0.0032171,0.00315988,0.0030929,0.00301251,0.0029005,0.00280068,0.0026999,0.00261166,0.00253324,0.00247506,0.00239759,0.00233955,0.0021998,0.00195893,0.00159754,0.00134992
-157.0,0.00098311,0.00114784,0.0011569,0.00126422,0.00161056,0.00157398,0.00179643,0.00180442,0.00172279,0.0018036,0.00189196,0.00181984,0.00174446,0.00251337,0.0019403,0.00200057,0.0019671,0.00219468,0.00223868,0.00227145,0.00225062,0.00262765,0.00258214,0.00242234,0.0028171,0.00292491,0.00315201,0.0032448,0.00327697,0.00328766,0.00327658,0.00325344,0.00322485,0.00317663,0.00308865,0.00301453,0.00291036,0.00279061,0.00267076,0.00259238,0.00250551,0.00245665,0.00239465,0.00235881,0.00222839,0.00198095,0.00160917,0.0013473
-151.0,0.000985566,0.00111599,0.00117029,0.00127309,0.00145718,0.00135261,0.00167216,0.00181892,0.00160357,0.00199876,0.00195222,0.00184201,0.00187707,0.00197809,0.00215973,0.00225173,0.00220856,0.00221805,0.00223706,0.00221953,0.00234701,0.00253363,0.00272913,0.00307443,0.0030636,0.00316873,0.00318481,0.00322157,0.00327007,0.00328609,0.00327411,0.00325044,0.00322118,0.00318176,0.00309437,0.00301034,0.00288746,0.00274648,0.00263716,0.00256077,0.0024951,0.00246407,0.00241657,0.00232088,0.00223398,0.00200117,0.00158799,0.00134914
-145.0,0.000983195,0.00110958,0.00116771,0.00145704,0.00143147,0.00142591,0.00150363,0.00182671,0.00178298,0.00184436,0.00186563,0.00183784,0.00193347,0.00191595,0.00212317,0.00206434,0.00211399,0.00198444,0.00214827,0.00221648,0.00224157,0.00236212,0.00258127,0.0025132,0.0028597,0.00271056,0.00306772,0.00308171,0.00294495,0.00269958,0.00277089,0.00281949,0.00313963,0.00316721,0.00308838,0.00295169,0.00279989,0.00265813,0.00244852,0.0025299,0.00247848,0.00243668,0.00243052,0.00235513,0.00224352,0.00201628,0.0016118,0.00135012
-140.0,0.000981668,0.00111763,0.00117703,0.00127258,0.0014142,0.00151024,0.00142519,0.0016594,0.00177321,0.00169248,0.00187514,0.00196307,0.00190437,0.00188649,0.00205879,0.00202973,0.00208812,0.00197249,0.00204977,0.00203909,0.00210064,0.00216133,0.00225969,0.002498,0.00269796,0.00279512,0.00268127,0.00273436,0.00267965,0.0028339,0.00274728,0.00267289,0.0027502,0.00244389,0.00293528,0.002717,0.0026529,0.00258367,0.00253643,0.0024952,0.0024541,0.00242416,0.00241081,0.00237341,0.00221432,0.0020373,0.00155394,0.00134666
-134.0,0.000983604,0.00113989,0.00119049,0.00128102,0.00145728,0.00142918,0.0014519,0.00159781,0.00176895,0.00177195,0.00171193,0.00178052,0.00189573,0.00199913,0.00209522,0.00199127,0.00198319,0.00196239,0.00194354,0.00190461,0.00192344,0.00194551,0.00202497,0.00224144,0.00223539,0.00219188,0.00251431,0.00241,0.000379444,0.000970696,0.00276358,0.00243722,0.00278662,0.00251737,0.00253918,0.00253743,0.00254467,0.00250596,0.00249397,0.00243827,0.00243526,0.00242468,0.00242023,0.00238498,0.00227041,0.00205124,0.00156851,0.00134874
