##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Ls 202.8deg. Altitude 190000.0 m ALS. Local time 0.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-04-04T01:19:51.706475
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    2.22324e+02    2.24268e+02    2.26797e+02    2.26943e+02    2.26490e+02    2.25271e+02    2.24031e+02    2.22883e+02    2.21905e+02    2.21196e+02    2.20553e+02    2.19968e+02    2.19181e+02    2.18167e+02    2.16904e+02    2.15512e+02    2.13919e+02    2.12343e+02    2.10916e+02    2.09706e+02    2.08662e+02    2.07807e+02    2.06982e+02    2.06227e+02    2.05696e+02    2.05518e+02    2.05684e+02    2.06059e+02    2.06331e+02    2.06426e+02    2.06333e+02    2.06108e+02    2.05796e+02    2.05463e+02    2.05151e+02    2.04845e+02    2.04477e+02    2.04002e+02    2.03603e+02    2.03486e+02    2.03994e+02    2.05286e+02    2.06857e+02    2.07927e+02    2.08241e+02    2.10016e+02    2.11141e+02    2.18704e+02
-174 ||    2.22324e+02    2.24098e+02    2.26456e+02    2.26566e+02    2.26117e+02    2.24896e+02    2.23753e+02    2.22558e+02    2.21639e+02    2.20812e+02    2.20247e+02    2.19635e+02    2.18877e+02    2.17987e+02    2.16898e+02    2.15559e+02    2.14161e+02    2.12712e+02    2.11496e+02    2.10482e+02    2.09642e+02    2.08971e+02    2.08429e+02    2.07951e+02    2.07674e+02    2.07704e+02    2.08078e+02    2.08665e+02    2.09194e+02    2.09433e+02    2.09428e+02    2.09144e+02    2.08731e+02    2.08286e+02    2.07856e+02    2.07445e+02    2.06961e+02    2.06312e+02    2.05626e+02    2.05155e+02    2.05236e+02    2.06163e+02    2.07522e+02    2.08509e+02    2.08688e+02    2.10192e+02    2.11220e+02    2.18704e+02
-168 ||    2.22324e+02    2.23856e+02    2.26095e+02    2.26179e+02    2.25783e+02    2.24557e+02    2.23405e+02    2.22247e+02    2.21298e+02    2.20503e+02    2.19900e+02    2.19162e+02    2.18522e+02    2.17736e+02    2.16667e+02    2.15516e+02    2.14213e+02    2.12911e+02    2.11774e+02    2.10842e+02    2.10126e+02    2.09606e+02    2.09150e+02    2.08863e+02    2.08822e+02    2.09094e+02    2.09722e+02    2.10568e+02    2.11360e+02    2.11834e+02    2.11883e+02    2.11624e+02    2.11170e+02    2.10629e+02    2.10107e+02    2.09607e+02    2.09029e+02    2.08266e+02    2.07371e+02    2.06596e+02    2.06333e+02    2.06948e+02    2.08122e+02    2.08976e+02    2.09053e+02    2.10331e+02    2.11267e+02    2.18704e+02
-162 ||    2.22323e+02    2.23593e+02    2.25710e+02    2.25784e+02    2.25407e+02    2.24253e+02    2.23106e+02    2.21956e+02    2.21073e+02    2.20212e+02    2.19521e+02    2.18896e+02    2.18245e+02    2.17417e+02    2.16538e+02    2.15409e+02    2.14203e+02    2.13030e+02    2.11932e+02    2.11040e+02    2.10348e+02    2.09852e+02    2.09435e+02    2.09238e+02    2.09271e+02    2.09709e+02    2.10555e+02    2.11690e+02    2.12777e+02    2.13474e+02    2.13685e+02    2.13484e+02    2.13020e+02    2.12432e+02    2.11830e+02    2.11259e+02    2.10618e+02    2.09775e+02    2.08752e+02    2.07772e+02    2.07233e+02    2.07601e+02    2.08587e+02    2.09339e+02    2.09325e+02    2.10408e+02    2.11310e+02    2.18704e+02
-157 ||    2.22324e+02    2.23315e+02    2.25300e+02    2.25363e+02    2.24952e+02    2.24001e+02    2.22857e+02    2.21750e+02    2.20843e+02    2.20011e+02    2.19303e+02    2.18720e+02    2.18067e+02    2.17082e+02    2.16350e+02    2.15326e+02    2.14254e+02    2.13139e+02    2.12118e+02    2.11219e+02    2.10490e+02    2.09870e+02    2.09464e+02    2.09261e+02    2.09304e+02    2.09857e+02    2.10856e+02    2.12219e+02    2.13613e+02    2.14620e+02    2.15053e+02    2.14970e+02    2.14510e+02    2.13852e+02    2.13155e+02    2.12481e+02    2.11768e+02    2.10856e+02    2.09741e+02    2.08631e+02    2.07928e+02    2.08096e+02    2.08909e+02    2.09554e+02    2.09483e+02    2.10422e+02    2.11317e+02    2.18704e+02
-151 ||    2.22322e+02    2.23034e+02    2.24856e+02    2.24917e+02    2.24635e+02    2.23813e+02    2.22693e+02    2.21570e+02    2.20715e+02    2.19734e+02    2.19050e+02    2.18455e+02    2.17769e+02    2.16999e+02    2.16130e+02    2.15191e+02    2.14199e+02    2.13171e+02    2.12165e+02    2.11246e+02    2.10436e+02    2.09781e+02    2.09324e+02    2.09113e+02    2.09329e+02    2.10005e+02    2.11146e+02    2.12620e+02    2.14169e+02    2.15433e+02    2.16130e+02    2.16196e+02    2.15764e+02    2.15047e+02    2.14247e+02    2.13438e+02    2.12608e+02    2.11603e+02    2.10389e+02    2.09177e+02    2.08370e+02    2.08388e+02    2.09054e+02    2.09626e+02    2.09522e+02    2.10367e+02    2.11305e+02    2.18704e+02
-145 ||    2.22324e+02    2.22722e+02    2.24394e+02    2.24353e+02    2.24237e+02    2.23480e+02    2.22559e+02    2.21416e+02    2.20491e+02    2.19610e+02    2.18852e+02    2.18173e+02    2.17435e+02    2.16680e+02    2.15838e+02    2.14973e+02    2.14019e+02    2.13045e+02    2.12017e+02    2.11070e+02    2.10267e+02    2.09646e+02    2.09265e+02    2.09238e+02    2.09535e+02    2.10346e+02    2.11503e+02    2.13037e+02    2.14691e+02    2.16173e+02    2.17056e+02    2.17258e+02    2.16783e+02    2.16024e+02    2.15142e+02    2.14228e+02    2.13243e+02    2.12089e+02    2.10783e+02    2.09434e+02    2.08562e+02    2.08467e+02    2.08995e+02    2.09501e+02    2.09426e+02    2.10247e+02    2.11261e+02    2.18704e+02
-140 ||    2.22325e+02    2.22380e+02    2.23891e+02    2.23936e+02    2.23804e+02    2.23122e+02    2.22381e+02    2.21338e+02    2.20373e+02    2.19530e+02    2.18641e+02    2.17843e+02    2.17078e+02    2.16292e+02    2.15437e+02    2.14557e+02    2.13590e+02    2.12593e+02    2.11551e+02    2.10583e+02    2.09737e+02    2.09106e+02    2.08748e+02    2.08722e+02    2.09137e+02    2.10017e+02    2.11332e+02    2.12955e+02    2.14743e+02    2.16323e+02    2.17469e+02    2.17922e+02    2.17641e+02    2.17023e+02    2.15905e+02    2.14908e+02    2.13732e+02    2.12355e+02    2.10836e+02    2.09430e+02    2.08498e+02    2.08324e+02    2.08749e+02    2.09204e+02    2.09199e+02    2.10039e+02    2.11223e+02    2.18705e+02
