##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Ls 202.8deg. Altitude 200000.0 m ALS. Local time 0.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-04-04T01:20:28.127392
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    2.22897e+02    2.24797e+02    2.27281e+02    2.27441e+02    2.26996e+02    2.25772e+02    2.24518e+02    2.23330e+02    2.22370e+02    2.21633e+02    2.20970e+02    2.20320e+02    2.19517e+02    2.18503e+02    2.17242e+02    2.15807e+02    2.14218e+02    2.12637e+02    2.11192e+02    2.09972e+02    2.08956e+02    2.08097e+02    2.07277e+02    2.06540e+02    2.06016e+02    2.05836e+02    2.06001e+02    2.06366e+02    2.06670e+02    2.06788e+02    2.06709e+02    2.06497e+02    2.06197e+02    2.05866e+02    2.05546e+02    2.05228e+02    2.04842e+02    2.04354e+02    2.03941e+02    2.03834e+02    2.04347e+02    2.05639e+02    2.07208e+02    2.08280e+02    2.08581e+02    2.10330e+02    2.11396e+02    2.18936e+02
-174 ||    2.22896e+02    2.24604e+02    2.26943e+02    2.27067e+02    2.26632e+02    2.25422e+02    2.24214e+02    2.23002e+02    2.22056e+02    2.21252e+02    2.20622e+02    2.19979e+02    2.19230e+02    2.18320e+02    2.17194e+02    2.15857e+02    2.14443e+02    2.13013e+02    2.11770e+02    2.10742e+02    2.09923e+02    2.09275e+02    2.08734e+02    2.08269e+02    2.07995e+02    2.08027e+02    2.08406e+02    2.09008e+02    2.09566e+02    2.09845e+02    2.09834e+02    2.09568e+02    2.09165e+02    2.08717e+02    2.08285e+02    2.07859e+02    2.07359e+02    2.06692e+02    2.05986e+02    2.05507e+02    2.05593e+02    2.06524e+02    2.07899e+02    2.08881e+02    2.09043e+02    2.10522e+02    2.11478e+02    2.18936e+02
-168 ||    2.22897e+02    2.24367e+02    2.26583e+02    2.26683e+02    2.26287e+02    2.25098e+02    2.23900e+02    2.22703e+02    2.21728e+02    2.20919e+02    2.20263e+02    2.19573e+02    2.18891e+02    2.18054e+02    2.16983e+02    2.15799e+02    2.14483e+02    2.13191e+02    2.12051e+02    2.11119e+02    2.10411e+02    2.09893e+02    2.09465e+02    2.09186e+02    2.09150e+02    2.09436e+02    2.10074e+02    2.10938e+02    2.11752e+02    2.12242e+02    2.12315e+02    2.12069e+02    2.11625e+02    2.11088e+02    2.10561e+02    2.10047e+02    2.09450e+02    2.08674e+02    2.07758e+02    2.06972e+02    2.06708e+02    2.07335e+02    2.08516e+02    2.09371e+02    2.09423e+02    2.10676e+02    2.11529e+02    2.18936e+02
-162 ||    2.22896e+02    2.24109e+02    2.26201e+02    2.26287e+02    2.25920e+02    2.24794e+02    2.23622e+02    2.22435e+02    2.21481e+02    2.20626e+02    2.19918e+02    2.19272e+02    2.18589e+02    2.17756e+02    2.16832e+02    2.15694e+02    2.14487e+02    2.13311e+02    2.12229e+02    2.11334e+02    2.10643e+02    2.10142e+02    2.09753e+02    2.09558e+02    2.09593e+02    2.10044e+02    2.10916e+02    2.12074e+02    2.13184e+02    2.13904e+02    2.14131e+02    2.13946e+02    2.13492e+02    2.12909e+02    2.12304e+02    2.11722e+02    2.11062e+02    2.10201e+02    2.09161e+02    2.08171e+02    2.07632e+02    2.08010e+02    2.09006e+02    2.09751e+02    2.09712e+02    2.10769e+02    2.11570e+02    2.18936e+02
-157 ||    2.22897e+02    2.23833e+02    2.25793e+02    2.25868e+02    2.25513e+02    2.24517e+02    2.23380e+02    2.22229e+02    2.21259e+02    2.20403e+02    2.19674e+02    2.19039e+02    2.18372e+02    2.17473e+02    2.16653e+02    2.15621e+02    2.14533e+02    2.13429e+02    2.12402e+02    2.11497e+02    2.10759e+02    2.10166e+02    2.09755e+02    2.09540e+02    2.09621e+02    2.10187e+02    2.11208e+02    2.12606e+02    2.14026e+02    2.15056e+02    2.15509e+02    2.15442e+02    2.14995e+02    2.14344e+02    2.13644e+02    2.12962e+02    2.12231e+02    2.11299e+02    2.10164e+02    2.09045e+02    2.08342e+02    2.08522e+02    2.09347e+02    2.09987e+02    2.09889e+02    2.10797e+02    2.11585e+02    2.18936e+02
-151 ||    2.22896e+02    2.23542e+02    2.25354e+02    2.25424e+02    2.25159e+02    2.24274e+02    2.23189e+02    2.22052e+02    2.21102e+02    2.20167e+02    2.19432e+02    2.18774e+02    2.18080e+02    2.17308e+02    2.16439e+02    2.15500e+02    2.14500e+02    2.13461e+02    2.12447e+02    2.11518e+02    2.10712e+02    2.10069e+02    2.09627e+02    2.09445e+02    2.09664e+02    2.10342e+02    2.11495e+02    2.12996e+02    2.14576e+02    2.15866e+02    2.16584e+02    2.16668e+02    2.16252e+02    2.15547e+02    2.14746e+02    2.13930e+02    2.13082e+02    2.12053e+02    2.10821e+02    2.09603e+02    2.08801e+02    2.08835e+02    2.09515e+02    2.10069e+02    2.09944e+02    2.10759e+02    2.11577e+02    2.18936e+02
-145 ||    2.22897e+02    2.23228e+02    2.24890e+02    2.24912e+02    2.24754e+02    2.23960e+02    2.23014e+02    2.21900e+02    2.20919e+02    2.20008e+02    2.19212e+02    2.18492e+02    2.17752e+02    2.16994e+02    2.16152e+02    2.15272e+02    2.14308e+02    2.13310e+02    2.12288e+02    2.11338e+02    2.10528e+02    2.09913e+02    2.09549e+02    2.09516e+02    2.09847e+02    2.10652e+02    2.11841e+02    2.13370e+02    2.15027e+02    2.16494e+02    2.17419e+02    2.17656e+02    2.17255e+02    2.16521e+02    2.15644e+02    2.14718e+02    2.13712e+02    2.12535e+02    2.11196e+02    2.09869e+02    2.09005e+02    2.08929e+02    2.09477e+02    2.09965e+02    2.09864e+02    2.10652e+02    2.11544e+02    2.18936e+02
-140 ||    2.22897e+02    2.22889e+02    2.24390e+02    2.24442e+02    2.24316e+02    2.23622e+02    2.22814e+02    2.21782e+02    2.20797e+02    2.19888e+02    2.18997e+02    2.18177e+02    2.17401e+02    2.16602e+02    2.15746e+02    2.14847e+02    2.13871e+02    2.12849e+02    2.11803e+02    2.10822e+02    2.09972e+02    2.09340e+02    2.08987e+02    2.08984e+02    2.09419e+02    2.10315e+02    2.11631e+02    2.13271e+02    2.15062e+02    2.16650e+02    2.17805e+02    2.18278e+02    2.18040e+02    2.17391e+02    2.16380e+02    2.15361e+02    2.14182e+02    2.12797e+02    2.11274e+02    2.09872e+02    2.08953e+02    2.08800e+02    2.09242e+02    2.09683e+02    2.09645e+02    2.10456e+02    2.11504e+02    2.18936e+02
