##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Ls 201.6deg. Altitude 150000.0 m ALS. Local time 0.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-04-03T03:04:40.437354
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    2.05399e+02    2.08379e+02    2.12165e+02    2.11467e+02    2.10203e+02    2.08511e+02    2.07155e+02    2.06726e+02    2.04692e+02    2.04508e+02    2.04160e+02    2.05441e+02    2.04819e+02    2.03429e+02    2.01668e+02    2.01922e+02    2.00443e+02    1.99347e+02    1.98889e+02    1.97918e+02    1.94365e+02    1.93506e+02    1.92203e+02    1.89837e+02    1.88127e+02    1.87593e+02    1.87606e+02    1.88523e+02    1.87864e+02    1.87237e+02    1.86732e+02    1.86032e+02    1.85302e+02    1.84901e+02    1.84914e+02    1.85091e+02    1.85417e+02    1.85522e+02    1.85775e+02    1.86486e+02    1.87372e+02    1.89114e+02    1.91253e+02    1.93704e+02    1.95691e+02    1.99585e+02    2.03561e+02    2.13321e+02
-174 ||    2.05399e+02    2.08764e+02    2.11589e+02    2.10804e+02    2.09400e+02    2.07165e+02    2.07476e+02    2.06300e+02    2.05812e+02    2.03826e+02    2.05077e+02    2.05196e+02    2.03831e+02    2.03276e+02    2.03041e+02    2.01971e+02    2.02393e+02    1.99178e+02    1.99648e+02    1.99027e+02    1.96703e+02    1.93830e+02    1.93188e+02    1.91474e+02    1.90534e+02    1.89931e+02    1.90286e+02    1.90609e+02    1.90321e+02    1.89352e+02    1.89642e+02    1.88756e+02    1.87974e+02    1.87598e+02    1.87206e+02    1.87338e+02    1.87457e+02    1.87500e+02    1.87612e+02    1.87624e+02    1.88295e+02    1.89432e+02    1.91335e+02    1.93821e+02    1.95869e+02    1.99474e+02    2.03429e+02    2.13317e+02
-168 ||    2.05400e+02    2.08304e+02    2.11061e+02    2.10181e+02    2.09215e+02    2.06153e+02    2.05868e+02    2.05428e+02    2.04862e+02    2.04145e+02    2.04978e+02    2.02357e+02    2.02793e+02    2.03418e+02    2.02057e+02    2.03933e+02    2.02959e+02    2.01058e+02    1.99826e+02    1.98587e+02    1.97026e+02    1.96166e+02    1.92485e+02    1.91248e+02    1.91083e+02    1.90994e+02    1.91551e+02    1.92100e+02    1.92446e+02    1.92563e+02    1.91877e+02    1.91209e+02    1.90395e+02    1.89700e+02    1.89277e+02    1.89214e+02    1.89292e+02    1.89048e+02    1.88940e+02    1.88687e+02    1.88785e+02    1.89610e+02    1.91576e+02    1.93788e+02    1.96010e+02    1.99376e+02    2.03214e+02    2.13320e+02
-162 ||    2.05388e+02    2.07811e+02    2.10463e+02    2.09668e+02    2.08396e+02    2.05699e+02    2.04755e+02    2.04223e+02    2.05212e+02    2.03769e+02    2.03300e+02    2.03094e+02    2.03204e+02    2.02255e+02    2.04697e+02    2.03766e+02    2.02392e+02    2.01179e+02    1.98474e+02    1.97538e+02    1.96531e+02    1.96264e+02    1.92998e+02    1.93116e+02    1.91841e+02    1.92014e+02    1.92323e+02    1.93047e+02    1.93710e+02    1.93883e+02    1.93714e+02    1.93049e+02    1.92236e+02    1.91460e+02    1.90890e+02    1.90631e+02    1.90617e+02    1.90397e+02    1.90000e+02    1.89502e+02    1.89248e+02    1.89835e+02    1.91534e+02    1.93824e+02    1.96042e+02    1.99239e+02    2.03273e+02    2.13318e+02
-157 ||    2.05409e+02    2.07392e+02    2.09841e+02    2.09027e+02    2.06310e+02    2.06110e+02    2.04170e+02    2.03917e+02    2.04566e+02    2.04132e+02    2.03778e+02    2.04666e+02    2.05556e+02    2.00062e+02    2.03911e+02    2.03166e+02    2.02647e+02    2.00676e+02    1.99796e+02    1.99076e+02    1.98661e+02    1.95806e+02    1.95834e+02    1.96732e+02    1.93848e+02    1.93532e+02    1.92971e+02    1.93608e+02    1.94558e+02    1.95150e+02    1.95182e+02    1.94677e+02    1.93781e+02    1.92824e+02    1.92170e+02    1.91695e+02    1.91513e+02    1.91293e+02    1.90867e+02    1.90139e+02    1.89700e+02    1.90021e+02    1.91507e+02    1.93648e+02    1.95819e+02    1.99080e+02    2.03170e+02    2.13323e+02
-151 ||    2.05382e+02    2.07316e+02    2.09143e+02    2.08370e+02    2.07015e+02    2.07578e+02    2.04751e+02    2.03527e+02    2.05273e+02    2.02403e+02    2.03052e+02    2.04232e+02    2.04221e+02    2.03555e+02    2.02166e+02    2.01274e+02    2.01237e+02    2.00704e+02    2.00068e+02    1.99458e+02    1.98327e+02    1.96602e+02    1.94909e+02    1.92410e+02    1.92584e+02    1.92480e+02    1.93370e+02    1.94442e+02    1.95466e+02    1.96292e+02    1.96579e+02    1.96182e+02    1.95266e+02    1.94130e+02    1.93272e+02    1.92595e+02    1.92305e+02    1.92049e+02    1.91435e+02    1.90550e+02    1.89855e+02    1.89927e+02    1.91235e+02    1.93609e+02    1.95596e+02    1.98862e+02    2.03129e+02    2.13320e+02
-145 ||    2.05408e+02    2.06972e+02    2.08585e+02    2.06130e+02    2.06710e+02    2.06555e+02    2.05825e+02    2.03240e+02    2.03617e+02    2.03312e+02    2.03442e+02    2.04003e+02    2.03528e+02    2.03851e+02    2.02306e+02    2.02689e+02    2.01970e+02    2.01837e+02    2.00413e+02    1.99426e+02    1.98723e+02    1.97771e+02    1.96483e+02    1.96885e+02    1.94794e+02    1.96520e+02    1.95080e+02    1.96253e+02    1.98383e+02    2.00890e+02    2.00730e+02    1.99936e+02    1.97037e+02    1.95442e+02    1.94332e+02    1.93681e+02    1.93269e+02    1.92795e+02    1.92552e+02    1.90673e+02    1.89806e+02    1.89824e+02    1.90851e+02    1.93103e+02    1.95273e+02    1.98651e+02    2.02967e+02    2.13318e+02
-140 ||    2.05424e+02    2.06465e+02    2.07886e+02    2.07152e+02    2.06317e+02    2.05457e+02    2.06278e+02    2.04335e+02    2.03574e+02    2.04432e+02    2.03223e+02    2.02838e+02    2.03581e+02    2.03876e+02    2.02713e+02    2.02576e+02    2.01778e+02    2.01631e+02    2.00585e+02    1.99972e+02    1.99127e+02    1.98439e+02    1.97792e+02    1.96849e+02    1.96496e+02    1.96602e+02    1.98424e+02    1.99377e+02    2.01431e+02    2.01331e+02    2.02009e+02    2.02070e+02    2.00460e+02    2.00820e+02    1.96151e+02    1.95692e+02    1.94489e+02    1.93294e+02    1.91906e+02    1.90543e+02    1.89553e+02    1.89479e+02    1.90497e+02    1.92561e+02    1.95016e+02    1.98382e+02    2.02990e+02    2.13324e+02
