##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Ls 202.8deg. Altitude 30000.0 m ALS. Local time 0.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-04-04T01:09:06.180504
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    1.55466e+02    1.53651e+02    1.53932e+02    1.54520e+02    1.55609e+02    1.56985e+02    1.58450e+02    1.60037e+02    1.62226e+02    1.64517e+02    1.67242e+02    1.69324e+02    1.72197e+02    1.75364e+02    1.78056e+02    1.78364e+02    1.79706e+02    1.80489e+02    1.80659e+02    1.80830e+02    1.83144e+02    1.83061e+02    1.83270e+02    1.84489e+02    1.85647e+02    1.86284e+02    1.86833e+02    1.86499e+02    1.87805e+02    1.88563e+02    1.88679e+02    1.88602e+02    1.88168e+02    1.87033e+02    1.84996e+02    1.81849e+02    1.77432e+02    1.72053e+02    1.66039e+02    1.59660e+02    1.53012e+02    1.47060e+02    1.41626e+02    1.37308e+02    1.34039e+02    1.31605e+02    1.30064e+02    1.30773e+02
-174 ||    1.55466e+02    1.53869e+02    1.54047e+02    1.54719e+02    1.55812e+02    1.57105e+02    1.58767e+02    1.60463e+02    1.62246e+02    1.65086e+02    1.67126e+02    1.69635e+02    1.72989e+02    1.75453e+02    1.77028e+02    1.78670e+02    1.78655e+02    1.81128e+02    1.80779e+02    1.80677e+02    1.82274e+02    1.84016e+02    1.83938e+02    1.84917e+02    1.85605e+02    1.86423e+02    1.86743e+02    1.87372e+02    1.88517e+02    1.89752e+02    1.88988e+02    1.88882e+02    1.88265e+02    1.86957e+02    1.85047e+02    1.82061e+02    1.77947e+02    1.72775e+02    1.66886e+02    1.60377e+02    1.53777e+02    1.47595e+02    1.42095e+02    1.37754e+02    1.34414e+02    1.31860e+02    1.30219e+02    1.30767e+02
-168 ||    1.55466e+02    1.53931e+02    1.54205e+02    1.54945e+02    1.56140e+02    1.57276e+02    1.59033e+02    1.60889e+02    1.62835e+02    1.65330e+02    1.67526e+02    1.71598e+02    1.73881e+02    1.75388e+02    1.78036e+02    1.77460e+02    1.78500e+02    1.80351e+02    1.81296e+02    1.82003e+02    1.82811e+02    1.82975e+02    1.85789e+02    1.86595e+02    1.86746e+02    1.87271e+02    1.87651e+02    1.88336e+02    1.89063e+02    1.89395e+02    1.89776e+02    1.89424e+02    1.88690e+02    1.87414e+02    1.85418e+02    1.82520e+02    1.78607e+02    1.73612e+02    1.67784e+02    1.61286e+02    1.54526e+02    1.48176e+02    1.42755e+02    1.38197e+02    1.34797e+02    1.32123e+02    1.30230e+02    1.30770e+02
-162 ||    1.55460e+02    1.54056e+02    1.54361e+02    1.55166e+02    1.56320e+02    1.57503e+02    1.59418e+02    1.61361e+02    1.63079e+02    1.65888e+02    1.68674e+02    1.71382e+02    1.73796e+02    1.76716e+02    1.76511e+02    1.78151e+02    1.79706e+02    1.80784e+02    1.82768e+02    1.83391e+02    1.83932e+02    1.83627e+02    1.86261e+02    1.85801e+02    1.87109e+02    1.87526e+02    1.88428e+02    1.89177e+02    1.89811e+02    1.90323e+02    1.90343e+02    1.90067e+02    1.89301e+02    1.88010e+02    1.86046e+02    1.83222e+02    1.79419e+02    1.74612e+02    1.68836e+02    1.62323e+02    1.55460e+02    1.48942e+02    1.43338e+02    1.38716e+02    1.35175e+02    1.32384e+02    1.30460e+02    1.30769e+02
-157 ||    1.55471e+02    1.54178e+02    1.54534e+02    1.55407e+02    1.56347e+02    1.58041e+02    1.59845e+02    1.61749e+02    1.63657e+02    1.66214e+02    1.69021e+02    1.71145e+02    1.72963e+02    1.78962e+02    1.77880e+02    1.79389e+02    1.80049e+02    1.81875e+02    1.82564e+02    1.82891e+02    1.82466e+02    1.84650e+02    1.83969e+02    1.82630e+02    1.85640e+02    1.86709e+02    1.88868e+02    1.89978e+02    1.90543e+02    1.90824e+02    1.90814e+02    1.90523e+02    1.89869e+02    1.88659e+02    1.86736e+02    1.84027e+02    1.80343e+02    1.75686e+02    1.70030e+02    1.63506e+02    1.56561e+02    1.49833e+02    1.44029e+02    1.39207e+02    1.35531e+02    1.32639e+02    1.30557e+02    1.30775e+02
-151 ||    1.55457e+02    1.54375e+02    1.54719e+02    1.55663e+02    1.56920e+02    1.58940e+02    1.60224e+02    1.62308e+02    1.64012e+02    1.67436e+02    1.70011e+02    1.72144e+02    1.74458e+02    1.77098e+02    1.79821e+02    1.81472e+02    1.82019e+02    1.82597e+02    1.82986e+02    1.82798e+02    1.83296e+02    1.84130e+02    1.85195e+02    1.87673e+02    1.87849e+02    1.89064e+02    1.89677e+02    1.90370e+02    1.91019e+02    1.91268e+02    1.91170e+02    1.90880e+02    1.90295e+02    1.89209e+02    1.87382e+02    1.84779e+02    1.81204e+02    1.76716e+02    1.71194e+02    1.64727e+02    1.57673e+02    1.50669e+02    1.44658e+02    1.39816e+02    1.35913e+02    1.32886e+02    1.30740e+02    1.30771e+02
-145 ||    1.55471e+02    1.54531e+02    1.54960e+02    1.55670e+02    1.57313e+02    1.59168e+02    1.60837e+02    1.62987e+02    1.65189e+02    1.67913e+02    1.70711e+02    1.73164e+02    1.75850e+02    1.77766e+02    1.80537e+02    1.81275e+02    1.82200e+02    1.81715e+02    1.82804e+02    1.83039e+02    1.82680e+02    1.83011e+02    1.84329e+02    1.83612e+02    1.86593e+02    1.85689e+02    1.89282e+02    1.89787e+02    1.88882e+02    1.86994e+02    1.87877e+02    1.88469e+02    1.90039e+02    1.89405e+02    1.87782e+02    1.85303e+02    1.81932e+02    1.77635e+02    1.72433e+02    1.65873e+02    1.58776e+02    1.51627e+02    1.45295e+02    1.40274e+02    1.36296e+02    1.33121e+02    1.30814e+02    1.30768e+02
-140 ||    1.55480e+02    1.54649e+02    1.55175e+02    1.56324e+02    1.57735e+02    1.59387e+02    1.61526e+02    1.63577e+02    1.66052e+02    1.68414e+02    1.71685e+02    1.74760e+02    1.76807e+02    1.78599e+02    1.81017e+02    1.81768e+02    1.82667e+02    1.82040e+02    1.82450e+02    1.81914e+02    1.81694e+02    1.81463e+02    1.81776e+02    1.83571e+02    1.85450e+02    1.86777e+02    1.86176e+02    1.87005e+02    1.86894e+02    1.88349e+02    1.87702e+02    1.87385e+02    1.88031e+02    1.86412e+02    1.87473e+02    1.85258e+02    1.82405e+02    1.78384e+02    1.73192e+02    1.66933e+02    1.59849e+02    1.52513e+02    1.46014e+02    1.40745e+02    1.36710e+02    1.33335e+02    1.31047e+02    1.30777e+02
